,src_nm,src_id,drug_raw_name,cas_cas_no,cas_pt,cas_source,cas_match,umls_pt,umls_cui,ind_raw_value,ind_raw_target,ind_raw_match,ind_umls_entry_term_match
286,3,580,"2,2-bis(4-glycidyloxyphenyl)propane",459,779,2,0,157,215,549,478,0,21
287,3,745,2-nitro-7-methoxynaphtho(2-1b)furan,1356,210,2,13,266,911,111,136,0,21
288,3,745,2-nitro-7-methoxynaphtho(2-1b)furan,1356,210,2,13,266,911,161,198,0,21
289,3,745,2-nitro-7-methoxynaphtho(2-1b)furan,1356,210,2,13,266,911,527,448,0,22
290,3,745,2-nitro-7-methoxynaphtho(2-1b)furan,1356,210,2,13,266,911,549,478,0,21
291,3,318,"3,3',4',5-tetrachlorosalicylanilide",138,215,2,13,288,301,235,286,0,13
292,3,496,5'-deoxy-5'-S-isobutylthioadenosine,761,364,2,13,485,414,83,107,0,21
293,3,496,5'-deoxy-5'-S-isobutylthioadenosine,761,364,2,13,485,414,105,130,0,21
294,3,496,5'-deoxy-5'-S-isobutylthioadenosine,761,364,2,13,485,414,111,136,0,21
295,3,496,5'-deoxy-5'-S-isobutylthioadenosine,761,364,2,13,485,414,114,139,0,21
296,3,496,5'-deoxy-5'-S-isobutylthioadenosine,761,364,2,13,485,414,117,142,0,21
297,0,97,"5-methoxy-N,N-diisopropyltryptamine",821,397,2,13,534,1342,1031,1076,0,22
298,0,97,"6'',7''-dihydro-5',5'''-dicapsaicin",354,1597,2,13,541,1627,920,823,0,21
299,3,1144,alpha-methyl-4-carboxyphenylglycine,370,1672,2,13,717,1100,246,298,0,4
300,3,1144,alpha-methyl-4-carboxyphenylglycine,370,1672,2,13,717,1100,248,300,0,4
301,3,1144,alpha-methyl-4-carboxyphenylglycine,370,1672,2,13,717,1100,543,472,0,22
302,0,97,alpha-methylene gamma-butyrolactone,979,1673,2,2,718,519,856,769,0,21
303,0,97,alpha-methylene gamma-butyrolactone,979,1673,2,2,718,519,1025,1064,0,21
304,3,498,alpha-methylene gamma-butyrolactone,979,1673,2,2,718,519,90,114,0,21
305,3,498,alpha-methylene gamma-butyrolactone,979,1673,2,2,718,519,293,331,0,21
306,3,554,dodecyloctaethyleneglycol monoether,691,1278,2,13,1496,664,215,261,0,13
307,3,554,dodecyloctaethyleneglycol monoether,691,1278,2,13,1496,664,671,606,0,13
308,3,718,hydroxysuccinimidyl-4-azidobenzoate,946,1379,2,13,1594,694,50,74,0,13
309,3,718,hydroxysuccinimidyl-4-azidobenzoate,946,1379,2,13,1594,694,193,236,0,13
310,3,718,hydroxysuccinimidyl-4-azidobenzoate,946,1379,2,13,1594,694,476,389,0,13
311,3,1244,methyl arachidonylfluorophosphonate,354,1597,2,13,1640,1305,235,286,0,13
312,3,443,N-(1-anilinonaphthalyl)-4-maleimide,904,1457,2,13,1679,736,476,389,0,13
313,3,935,N-(1-methyl-2-phenylethyl)adenosine,534,1458,2,13,1680,737,164,201,0,21
314,3,935,N-(1-methyl-2-phenylethyl)adenosine,534,1458,2,13,1680,737,168,205,0,21
315,3,935,N-(1-methyl-2-phenylethyl)adenosine,534,1458,2,13,1680,737,541,470,0,22
316,3,935,N-(1-methyl-2-phenylethyl)adenosine,534,1458,2,13,1680,737,604,534,0,22
317,3,935,N-(1-methyl-2-phenylethyl)adenosine,534,1458,2,13,1680,737,777,644,0,22
318,3,1079,O-(chloroacetylcarbamoyl)fumagillol,233,1518,2,0,1755,867,69,93,0,22
319,3,1079,O-(chloroacetylcarbamoyl)fumagillol,233,1518,2,0,1755,867,70,94,0,22
320,3,1079,O-(chloroacetylcarbamoyl)fumagillol,233,1518,2,0,1755,867,91,116,0,21
321,3,1079,O-(chloroacetylcarbamoyl)fumagillol,233,1518,2,0,1755,867,111,136,0,21
322,3,1079,O-(chloroacetylcarbamoyl)fumagillol,233,1518,2,0,1755,867,302,342,0,22
323,3,1079,O-(chloroacetylcarbamoyl)fumagillol,233,1518,2,0,1755,867,303,343,0,22
324,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,59,83,0,21
325,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,60,84,0,21
326,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,86,110,0,21
327,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,87,111,0,21
328,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,119,144,0,21
329,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,220,267,0,22
330,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,535,462,0,22
331,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,581,509,0,22
332,3,491,2-aminomethyl-4-t-butyl-6-iodophenol,1067,170,2,13,224,909,656,583,0,21
333,3,1062,alanyl-prolyl-glycyl-tryptophanamide,225,531,2,13,683,509,543,472,0,22
334,3,1086,carboxy-seminaphthorhodaminefluoride,354,1597,2,13,1082,980,180,221,0,13
335,3,1086,carboxy-seminaphthorhodaminefluoride,354,1597,2,13,1082,980,256,310,0,13
336,3,1086,carboxy-seminaphthorhodaminefluoride,354,1597,2,13,1082,980,476,389,0,13
337,3,1086,carboxy-seminaphthorhodaminefluoride,354,1597,2,13,1082,980,497,417,0,13
338,3,680,L-glutamic acid-L-tyrosine copolymer,699,1394,2,13,1614,700,466,386,0,22
339,3,680,L-glutamic acid-L-tyrosine copolymer,699,1394,2,13,1614,700,467,387,0,22
340,3,933,mefloquine-sulfadoxine-pyrimethamine,1254,1409,2,0,1623,1084,83,107,0,21
341,3,933,mefloquine-sulfadoxine-pyrimethamine,1254,1409,2,0,1623,1084,105,130,0,21
342,3,933,mefloquine-sulfadoxine-pyrimethamine,1254,1409,2,0,1623,1084,114,139,0,21
343,3,933,mefloquine-sulfadoxine-pyrimethamine,1254,1409,2,0,1623,1084,117,142,0,21
344,3,1245,N-(3-(aminomethyl)benzyl)acetamidine,354,1597,2,13,1690,1306,235,286,0,13
345,3,1082,N-gamma-glutamylcysteine ethyl ester,132,1506,2,13,1723,1026,82,106,0,21
346,3,1082,N-gamma-glutamylcysteine ethyl ester,132,1506,2,13,1723,1026,83,107,0,21
347,3,1082,N-gamma-glutamylcysteine ethyl ester,132,1506,2,13,1723,1026,89,113,0,21
348,3,1082,N-gamma-glutamylcysteine ethyl ester,132,1506,2,13,1723,1026,124,150,0,21
349,3,869,N-methyl-D-glucamine dithiocarbamate,1681,1508,2,13,1729,767,171,208,0,13
350,3,869,N-methyl-D-glucamine dithiocarbamate,1681,1508,2,13,1729,767,482,395,0,22
351,3,568,1-(3-trifluoromethylphenyl)piperazine,414,65,2,13,86,167,543,472,0,22
352,3,568,1-(3-trifluoromethylphenyl)piperazine,414,65,2,13,86,167,658,585,0,22
353,3,568,1-(3-trifluoromethylphenyl)piperazine,414,65,2,13,86,167,660,587,0,22
354,3,624,1-aminocyclopropane-1-carboxylic acid,567,76,2,13,98,174,168,205,0,21
355,3,624,1-aminocyclopropane-1-carboxylic acid,567,76,2,13,98,174,541,470,0,22
356,3,624,1-aminocyclopropane-1-carboxylic acid,567,76,2,13,98,174,604,534,0,22
357,3,280,"2,3-dihydro-1H-imidazo(1,2-b)pyrazole",1218,126,2,13,166,222,111,136,0,21
358,3,481,"3,3'-dipropyl-2,2'-thiadicarbocyanine",952,223,2,13,295,306,180,221,0,13
359,3,481,"3,3'-dipropyl-2,2'-thiadicarbocyanine",952,223,2,13,295,306,256,310,0,13
360,3,481,"3,3'-dipropyl-2,2'-thiadicarbocyanine",952,223,2,13,295,306,476,389,0,13
361,3,481,"3,3'-dipropyl-2,2'-thiadicarbocyanine",952,223,2,13,295,306,497,417,0,13
362,3,1195,"4,7beta-dimethyl-4-azacholestan-3-one",434,294,2,13,395,1206,0,0,0,22
363,3,1195,"4,7beta-dimethyl-4-azacholestan-3-one",434,294,2,13,395,1206,235,286,0,13
364,3,448,5'-(4-fluorosulfonylbenzoyl)adenosine,1410,363,2,20,484,1373,50,74,0,13
365,3,448,5'-(4-fluorosulfonylbenzoyl)adenosine,1410,363,2,20,484,1373,476,389,0,13
366,3,754,"7-hydroxy-2-N,N-dipropylaminotetralin",1347,441,2,13,585,466,223,270,0,22
367,3,754,"7-hydroxy-2-N,N-dipropylaminotetralin",1347,441,2,13,585,466,224,271,0,22
368,3,754,"7-hydroxy-2-N,N-dipropylaminotetralin",1347,441,2,13,585,466,543,472,0,22
369,3,379,C.I. Fluorescent Brightening Agent 28,854,831,2,13,1029,577,180,221,0,13
370,3,379,C.I. Fluorescent Brightening Agent 28,854,831,2,13,1029,577,189,231,0,13
371,3,379,C.I. Fluorescent Brightening Agent 28,854,831,2,13,1029,577,256,310,0,13
372,3,379,C.I. Fluorescent Brightening Agent 28,854,831,2,13,1029,577,476,389,0,13
373,3,379,C.I. Fluorescent Brightening Agent 28,854,831,2,13,1029,577,497,417,0,13
374,3,1186,carbobenzoxy-leucyl-leucyl-norvalinal,354,1597,2,13,1079,1150,235,286,0,13
375,3,1186,carbobenzoxy-leucyl-leucyl-norvalinal,354,1597,2,13,1079,1150,603,533,0,22
376,3,1267,dimethoxy-4-indophenyl-2-aminopropane,354,1597,2,13,1464,1433,543,472,0,22
377,3,1267,dimethoxy-4-indophenyl-2-aminopropane,354,1597,2,13,1464,1433,658,585,0,22
378,3,1267,dimethoxy-4-indophenyl-2-aminopropane,354,1597,2,13,1464,1433,660,587,0,22
379,3,951,glycyl-arginyl-glycyl-aspartyl-serine,1701,1367,2,13,1585,689,111,136,0,21
380,3,951,glycyl-arginyl-glycyl-aspartyl-serine,1701,1367,2,13,1585,689,315,361,0,21
381,3,951,glycyl-arginyl-glycyl-aspartyl-serine,1701,1367,2,13,1585,689,594,522,0,22
382,3,1257,(2-sulfonatoethyl)methanethiosulfonate,415,2,0,13,5,1363,476,389,0,13
383,3,1257,(2-sulfonatoethyl)methanethiosulfonate,415,2,0,13,5,1363,670,605,0,13
384,3,1171,"(5,6-dimethoxyindan-2-yl)dipropylamine",1507,5,2,13,12,1431,223,270,0,22
385,3,1171,"(5,6-dimethoxyindan-2-yl)dipropylamine",1507,5,2,13,12,1431,225,272,0,22
386,3,1171,"(5,6-dimethoxyindan-2-yl)dipropylamine",1507,5,2,13,12,1431,543,472,0,22
387,3,836,"1-(1-glycero)dodeca-1,3,5,7,9-pentaene",1515,55,2,13,73,162,527,448,0,22
388,3,836,"1-(1-glycero)dodeca-1,3,5,7,9-pentaene",1515,55,2,13,73,162,549,478,0,21
389,3,991,"1,3-dipropyl-8-(4-sulfophenyl)xanthine",1603,35,2,13,51,149,543,472,0,22
390,3,991,"1,3-dipropyl-8-(4-sulfophenyl)xanthine",1603,35,2,13,51,149,612,543,0,22
391,3,991,"1,3-dipropyl-8-(4-sulfophenyl)xanthine",1603,35,2,13,51,149,613,544,0,22
392,3,991,"1,3-dipropyl-8-(4-sulfophenyl)xanthine",1603,35,2,13,51,149,615,546,0,4
393,3,708,"2,2,5,7,8-pentamethyl-1-hydroxychroman",1688,991,2,0,156,214,113,138,0,21
394,3,708,"2,2,5,7,8-pentamethyl-1-hydroxychroman",1688,991,2,0,156,214,604,534,0,22
395,3,716,"2,3-bis(3'-hydroxybenzyl)butyrolactone",1365,125,2,13,165,221,243,295,0,22
396,3,716,"2,3-bis(3'-hydroxybenzyl)butyrolactone",1365,125,2,13,165,221,244,296,0,22
397,3,716,"2,3-bis(3'-hydroxybenzyl)butyrolactone",1365,125,2,13,165,221,324,371,0,22
398,3,716,"2,3-bis(3'-hydroxybenzyl)butyrolactone",1365,125,2,13,165,221,325,372,0,22
399,3,716,"2,3-bis(3'-hydroxybenzyl)butyrolactone",1365,125,2,13,165,221,591,519,0,22
400,3,960,"3-(2,2,2-trimethylhydrazine)propionate",1360,1411,2,0,324,322,42,66,0,22
401,3,960,"3-(2,2,2-trimethylhydrazine)propionate",1360,1411,2,0,324,322,164,201,0,21
402,3,960,"3-(2,2,2-trimethylhydrazine)propionate",1360,1411,2,0,324,322,466,386,0,22
403,3,1185,"3-(2,4-dimethoxybenzylidene)anabaseine",423,248,2,13,325,1149,174,212,0,22
404,3,1185,"3-(2,4-dimethoxybenzylidene)anabaseine",423,248,2,13,325,1149,175,213,0,22
405,3,1185,"3-(2,4-dimethoxybenzylidene)anabaseine",423,248,2,13,325,1149,543,472,0,22
406,3,1185,"3-(2,4-dimethoxybenzylidene)anabaseine",423,248,2,13,325,1149,545,474,0,22
407,3,671,4-methylumbelliferyl-galactopyranoside,1135,351,2,13,470,405,180,221,0,13
408,3,671,4-methylumbelliferyl-galactopyranoside,1135,351,2,13,470,405,256,310,0,13
409,3,671,4-methylumbelliferyl-galactopyranoside,1135,351,2,13,470,405,476,389,0,13
410,3,671,4-methylumbelliferyl-galactopyranoside,1135,351,2,13,470,405,497,417,0,13
411,3,941,5-(4-acetamidophenyl)pyrazin-2(1H)-one,1609,377,2,13,502,930,163,200,0,21
412,3,941,5-(4-acetamidophenyl)pyrazin-2(1H)-one,1609,377,2,13,502,930,164,201,0,21
413,3,941,5-(4-acetamidophenyl)pyrazin-2(1H)-one,1609,377,2,13,502,930,604,534,0,22
414,3,455,5-chloro-2-methyl-4-isothiazolin-3-one,636,384,2,13,513,428,83,107,0,21
415,3,455,5-chloro-2-methyl-4-isothiazolin-3-one,636,384,2,13,513,428,219,266,0,21
416,3,974,6-methoxy-N-(3-sulfopropyl)quinolinium,1513,422,2,13,559,451,180,221,0,13
417,3,974,6-methoxy-N-(3-sulfopropyl)quinolinium,1513,422,2,13,559,451,256,310,0,13
418,3,974,6-methoxy-N-(3-sulfopropyl)quinolinium,1513,422,2,13,559,451,476,389,0,13
419,3,974,6-methoxy-N-(3-sulfopropyl)quinolinium,1513,422,2,13,559,451,497,417,0,13
420,0,97,6-O-methyl-2-deprenylrheediaxanthone B,354,1597,2,13,570,1632,920,823,0,21
421,3,947,"7,8-(methylenedioxy)-14-hydroxyberbane",50,433,2,13,575,942,45,69,0,22
422,3,947,"7,8-(methylenedioxy)-14-hydroxyberbane",50,433,2,13,575,942,47,71,0,22
423,3,947,"7,8-(methylenedioxy)-14-hydroxyberbane",50,433,2,13,575,942,46,70,0,22
424,3,947,"7,8-(methylenedioxy)-14-hydroxyberbane",50,433,2,13,575,942,543,472,0,22
425,3,1398,8-Hydroxy-2-(di-n-propylamino)tetralin,1411,462,2,13,611,484,543,472,0,22
426,3,1398,8-Hydroxy-2-(di-n-propylamino)tetralin,1411,462,2,13,611,484,658,585,0,22
427,3,1398,8-Hydroxy-2-(di-n-propylamino)tetralin,1411,462,2,13,611,484,660,587,0,22
428,3,1077,acetylphenylalanyl-prolyl-boroarginine,247,504,2,13,657,949,164,201,0,21
429,3,1077,acetylphenylalanyl-prolyl-boroarginine,247,504,2,13,657,949,252,306,0,21
430,3,1077,acetylphenylalanyl-prolyl-boroarginine,247,504,2,13,657,949,253,307,0,22
431,3,1077,acetylphenylalanyl-prolyl-boroarginine,247,504,2,13,657,949,315,361,0,21
432,3,1077,acetylphenylalanyl-prolyl-boroarginine,247,504,2,13,657,949,594,522,0,22
433,3,1358,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",1196,1347,2,4,1349,1540,59,83,0,21
434,3,1358,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",1196,1347,2,4,1349,1540,168,205,0,21
435,3,1358,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",1196,1347,2,4,1349,1540,581,509,0,22
436,3,1358,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",1196,1347,2,4,1349,1540,656,583,0,21
437,3,762,N-(deoxyguanosin-8-yl)-2-aminofluorene,1321,1476,2,13,1700,748,161,198,0,21
438,3,762,N-(deoxyguanosin-8-yl)-2-aminofluorene,1321,1476,2,13,1700,748,549,478,0,21
439,3,1138,(3-aminopropyl)(n-butyl)phosphinic acid,208,4,2,13,9,1094,168,205,0,21
440,3,1138,(3-aminopropyl)(n-butyl)phosphinic acid,208,4,2,13,9,1094,276,319,0,22
441,3,1138,(3-aminopropyl)(n-butyl)phosphinic acid,208,4,2,13,9,1094,278,321,0,22
442,3,1138,(3-aminopropyl)(n-butyl)phosphinic acid,208,4,2,13,9,1094,541,470,0,22
443,3,1138,(3-aminopropyl)(n-butyl)phosphinic acid,208,4,2,13,9,1094,543,472,0,22
444,3,1138,(3-aminopropyl)(n-butyl)phosphinic acid,208,4,2,13,9,1094,604,534,0,22
445,3,1114,"1,3-dipropyl-8-(3-noradamantyl)xanthine",295,1569,2,0,50,1062,220,267,0,22
446,3,1114,"1,3-dipropyl-8-(3-noradamantyl)xanthine",295,1569,2,0,50,1062,535,462,0,22
447,3,962,"1-methyl-1,2,3,4-tetrahydroisoquinoline",885,87,2,13,112,183,223,270,0,22
448,3,962,"1-methyl-1,2,3,4-tetrahydroisoquinoline",885,87,2,13,112,183,225,272,0,22
449,3,962,"1-methyl-1,2,3,4-tetrahydroisoquinoline",885,87,2,13,112,183,543,472,0,22
450,3,709,"2-amino-3-methylimidazo(4,5-f)quinoline",1361,161,2,13,215,250,161,198,0,21
451,3,709,"2-amino-3-methylimidazo(4,5-f)quinoline",1361,161,2,13,215,250,527,448,0,22
452,3,709,"2-amino-3-methylimidazo(4,5-f)quinoline",1361,161,2,13,215,250,549,478,0,21
453,3,578,"3-amino-1-methyl-5H-pyrido(4,3-b)indole",1159,1640,2,0,342,848,161,198,0,21
454,3,578,"3-amino-1-methyl-5H-pyrido(4,3-b)indole",1159,1640,2,0,342,848,527,448,0,22
455,3,578,"3-amino-1-methyl-5H-pyrido(4,3-b)indole",1159,1640,2,0,342,848,549,478,0,21
456,3,813,3-amino-2-hydroxy-4-phenylbutanoic acid,1151,1539,2,0,343,327,83,107,0,21
457,3,813,3-amino-2-hydroxy-4-phenylbutanoic acid,1151,1539,2,0,343,327,105,130,0,21
458,3,813,3-amino-2-hydroxy-4-phenylbutanoic acid,1151,1539,2,0,343,327,114,139,0,21
459,3,813,3-amino-2-hydroxy-4-phenylbutanoic acid,1151,1539,2,0,343,327,117,142,0,21
460,3,813,3-amino-2-hydroxy-4-phenylbutanoic acid,1151,1539,2,0,343,327,235,286,0,13
461,3,813,3-amino-2-hydroxy-4-phenylbutanoic acid,1151,1539,2,0,343,327,603,533,0,22
462,3,482,3-maleimidobenzoyl N-hydroxysuccinimide,1070,272,2,13,366,341,476,389,0,13
463,3,299,4-(2-aminoethyl)benzenesulfonylfluoride,733,297,2,13,399,355,235,286,0,13
464,3,299,4-(2-aminoethyl)benzenesulfonylfluoride,733,297,2,13,399,355,603,533,0,22
465,3,299,4-(2-aminoethyl)benzenesulfonylfluoride,733,297,2,13,399,355,657,584,0,22
466,3,299,4-(2-aminoethyl)benzenesulfonylfluoride,733,297,2,13,399,355,689,627,0,22
467,3,774,"7-fluoro-4-nitrobenzo-2-oxa-1,3-diazole",666,439,2,13,583,464,180,221,0,13
468,3,774,"7-fluoro-4-nitrobenzo-2-oxa-1,3-diazole",666,439,2,13,583,464,256,310,0,13
469,3,774,"7-fluoro-4-nitrobenzo-2-oxa-1,3-diazole",666,439,2,13,583,464,476,389,0,13
470,3,774,"7-fluoro-4-nitrobenzo-2-oxa-1,3-diazole",666,439,2,13,583,464,497,417,0,13
471,3,1227,acetyl-aspartyl-glutamyl-valyl-aspartal,354,1597,2,13,653,1277,196,239,0,22
472,3,1227,acetyl-aspartyl-glutamyl-valyl-aspartal,354,1597,2,13,653,1277,235,286,0,13
473,3,1227,acetyl-aspartyl-glutamyl-valyl-aspartal,354,1597,2,13,653,1277,603,533,0,22
474,3,264,N-(4-(2-benzimidazolyl)phenyl)maleimide,642,1470,2,13,1694,743,180,221,0,13
475,3,264,N-(4-(2-benzimidazolyl)phenyl)maleimide,642,1470,2,13,1694,743,256,310,0,13
476,3,264,N-(4-(2-benzimidazolyl)phenyl)maleimide,642,1470,2,13,1694,743,476,389,0,13
477,3,264,N-(4-(2-benzimidazolyl)phenyl)maleimide,642,1470,2,13,1694,743,497,417,0,13
478,3,509,N-isopropyl-N-phenyl-4-phenylenediamine,18,306,2,0,1728,766,113,138,0,21
479,3,509,N-isopropyl-N-phenyl-4-phenylenediamine,18,306,2,0,1728,766,604,534,0,22
480,0,97,perfluoro-N-methyldecahydroisoquinoline,1565,1534,2,13,1771,876,957,879,0,21
481,3,1059,tyrosyl-arginyl-phenylalanyl-lysinamide,157,1646,2,13,1887,850,59,83,0,21
482,3,1059,tyrosyl-arginyl-phenylalanyl-lysinamide,157,1646,2,13,1887,850,78,102,0,21
483,3,1059,tyrosyl-arginyl-phenylalanyl-lysinamide,157,1646,2,13,1887,850,164,201,0,21
484,3,1059,tyrosyl-arginyl-phenylalanyl-lysinamide,157,1646,2,13,1887,850,168,205,0,21
485,3,1059,tyrosyl-arginyl-phenylalanyl-lysinamide,157,1646,2,13,1887,850,581,509,0,22
486,3,1059,tyrosyl-arginyl-phenylalanyl-lysinamide,157,1646,2,13,1887,850,656,583,0,21
487,3,1153,tyrosyl-isoleucyl-glycyl-seryl-arginine,96,1647,2,13,1888,1111,111,136,0,21
488,3,459,"(3,4-dihydroxyphenylamino)-2-imidazoline",1033,3,2,13,8,127,223,270,0,22
489,3,459,"(3,4-dihydroxyphenylamino)-2-imidazoline",1033,3,2,13,8,127,224,271,0,22
490,3,459,"(3,4-dihydroxyphenylamino)-2-imidazoline",1033,3,2,13,8,127,543,472,0,22
491,3,740,"1-(4-carboxyphenyl)-3,3-dimethyltriazene",1304,68,0,13,88,896,111,136,0,21
492,3,1164,"1,1-diethyl-2-hydroxy-2-nitrosohydrazine",1567,1375,2,0,19,1134,164,201,0,21
493,3,1164,"1,1-diethyl-2-hydroxy-2-nitrosohydrazine",1567,1375,2,0,19,1134,547,476,0,22
494,3,1116,"1,4-phenylenebis(methylene)selenocyanate",1545,40,2,13,54,1065,92,117,0,21
495,3,1116,"1,4-phenylenebis(methylene)selenocyanate",1545,40,2,13,54,1065,111,136,0,21
496,3,1116,"1,4-phenylenebis(methylene)selenocyanate",1545,40,2,13,54,1065,604,534,0,22
497,3,829,"1,6-bis(cyclohexyloximinocarbonyl)hexane",1508,45,2,13,59,891,235,286,0,13
498,3,829,"1,6-bis(cyclohexyloximinocarbonyl)hexane",1508,45,2,13,59,891,603,533,0,22
499,3,717,"2,3-bis(3'-hydroxybenzyl)butane-1,4-diol",1366,124,2,13,164,220,243,295,0,22
500,3,717,"2,3-bis(3'-hydroxybenzyl)butane-1,4-diol",1366,124,2,13,164,220,244,296,0,22
501,3,717,"2,3-bis(3'-hydroxybenzyl)butane-1,4-diol",1366,124,2,13,164,220,324,371,0,22
502,3,717,"2,3-bis(3'-hydroxybenzyl)butane-1,4-diol",1366,124,2,13,164,220,325,372,0,22
503,3,717,"2,3-bis(3'-hydroxybenzyl)butane-1,4-diol",1366,124,2,13,164,220,591,519,0,22
504,3,957,2-acetyl-4(5)-tetrahydroxybutylimidazole,1684,157,2,13,210,246,466,386,0,22
505,3,957,2-acetyl-4(5)-tetrahydroxybutylimidazole,1684,157,2,13,210,246,467,387,0,22
506,3,1160,4-amidinoindan-1-one 2'-amidinohydrazone,386,1587,2,0,421,1118,111,136,0,21
507,3,1160,4-amidinoindan-1-one 2'-amidinohydrazone,386,1587,2,0,421,1118,235,286,0,13
508,3,528,"4-iodo-2,5-dimethoxyphenylisopropylamine",1190,343,2,13,459,397,168,205,0,21
509,3,528,"4-iodo-2,5-dimethoxyphenylisopropylamine",1190,343,2,13,459,397,310,356,0,22
510,3,528,"4-iodo-2,5-dimethoxyphenylisopropylamine",1190,343,2,13,459,397,543,472,0,22
511,3,528,"4-iodo-2,5-dimethoxyphenylisopropylamine",1190,343,2,13,459,397,611,542,0,21
512,3,528,"4-iodo-2,5-dimethoxyphenylisopropylamine",1190,343,2,13,459,397,658,585,0,22
513,3,528,"4-iodo-2,5-dimethoxyphenylisopropylamine",1190,343,2,13,459,397,660,587,0,22
514,3,505,5-(tetradecyloxy)-2-furancarboxylic acid,983,379,2,13,505,1047,106,131,0,22
515,3,505,5-(tetradecyloxy)-2-furancarboxylic acid,983,379,2,13,505,1047,337,384,0,21
516,3,505,5-(tetradecyloxy)-2-furancarboxylic acid,983,379,2,13,505,1047,492,411,0,22
517,3,283,5-dimethylaminonaphthalene-1-sulfonamide,346,387,2,13,516,429,180,221,0,13
518,3,283,5-dimethylaminonaphthalene-1-sulfonamide,346,387,2,13,516,429,256,310,0,13
519,3,283,5-dimethylaminonaphthalene-1-sulfonamide,346,387,2,13,516,429,476,389,0,13
520,3,283,5-dimethylaminonaphthalene-1-sulfonamide,346,387,2,13,516,429,497,417,0,13
521,0,97,"5-hydroxy-7,2',4',5'-tetramethoxyflavone",354,1597,2,13,523,1211,868,780,0,21
522,3,527,"8-((4-chlorophenyl)thio)cyclic-3',5'-AMP",836,450,2,13,595,472,168,205,0,21
523,3,527,"8-((4-chlorophenyl)thio)cyclic-3',5'-AMP",836,450,2,13,595,472,235,286,0,13
524,3,527,"8-((4-chlorophenyl)thio)cyclic-3',5'-AMP",836,450,2,13,595,472,541,470,0,22
525,3,527,"8-((4-chlorophenyl)thio)cyclic-3',5'-AMP",836,450,2,13,595,472,604,534,0,22
526,3,1004,"8-((4-chlorophenyl)thio)cyclic-3',5'-GMP",974,449,2,13,596,1058,315,361,0,21
527,3,1004,"8-((4-chlorophenyl)thio)cyclic-3',5'-GMP",974,449,2,13,596,1058,594,522,0,22
528,3,1287,Colgate Simply White Clear Whitening Gel,354,1597,2,13,1276,1612,568,495,0,22
529,3,1287,Colgate Simply White Clear Whitening Gel,354,1597,2,13,1276,1612,682,617,0,21
530,3,870,isoleucyl-prolyl-arginine-4-nitroanilide,1390,1388,2,13,1611,699,178,216,0,13
531,3,870,isoleucyl-prolyl-arginine-4-nitroanilide,1390,1388,2,13,1611,699,180,221,0,13
532,3,870,isoleucyl-prolyl-arginine-4-nitroanilide,1390,1388,2,13,1611,699,476,389,0,13
533,3,420,N-ethyl-5-phenylisoxazolium-3'-sulfonate,832,1505,2,13,1721,1025,476,389,0,13
534,0,97,"2',6'-dihydroxy-4'-methoxydihydrochalcone",748,110,1,13,145,1573,926,827,0,21
535,0,97,"2',6'-dihydroxy-4'-methoxydihydrochalcone",748,110,1,13,145,1573,1137,1329,0,22
536,3,797,"2-phenylpyrazolo(4,3-c)quinolin-3(5H)-one",1394,211,2,13,273,912,168,205,0,21
537,3,797,"2-phenylpyrazolo(4,3-c)quinolin-3(5H)-one",1394,211,2,13,273,912,170,207,0,22
538,3,797,"2-phenylpyrazolo(4,3-c)quinolin-3(5H)-one",1394,211,2,13,273,912,190,232,0,22
539,3,797,"2-phenylpyrazolo(4,3-c)quinolin-3(5H)-one",1394,211,2,13,273,912,276,319,0,22
540,3,797,"2-phenylpyrazolo(4,3-c)quinolin-3(5H)-one",1394,211,2,13,273,912,277,320,0,22
541,3,797,"2-phenylpyrazolo(4,3-c)quinolin-3(5H)-one",1394,211,2,13,273,912,278,321,0,22
542,3,797,"2-phenylpyrazolo(4,3-c)quinolin-3(5H)-one",1394,211,2,13,273,912,543,472,0,22
543,3,1112,"3-(cis-2,6-dimethylpiperidino)sydnonimine",310,1151,2,0,337,1087,164,201,0,21
544,3,1112,"3-(cis-2,6-dimethylpiperidino)sydnonimine",310,1151,2,0,337,1087,777,644,0,22
545,0,97,5-bromo-8-methoxy-1-methyl-beta-carboline,354,1597,2,13,510,1797,868,780,0,21
546,0,97,5-bromo-8-methoxy-1-methyl-beta-carboline,354,1597,2,13,510,1797,890,798,0,21
